t,d,spd_lim,tfc_flw,traf_lig,tfc_sgn,toll_booth,curvature,slope,velocity_kmh_raw
220820.42,1290.658127,130,115,0,0,0,0.0000881,0.2204034,120
220820.92,1307.324794,130,115,0,0,0,0.0001102,0.2193589,120
220821.42,1323.713683,130,115,0,0,0,0.0001454,0.2183501,116
220821.92,1340.102571,130,115,0,0,0,0.0000749,0.2173811,120
220822.42,1356.699794,130,115,0,0,0,0.0001067,0.2164245,119
220822.92,1373.227524,130,115,0,0,0,0.0001234,0.2155088,118.9993223
220823.42,1389.685811,130,115,0,0,0,0.0001112,0.2146345,118
220823.92,1406.005255,130,115,0,0,0,0.0001417,0.2137992,117
220824.42,1422.255255,130,115,0,0,0,0.0000663,0.213001,117
220824.92,1438.435811,130,115,0,0,0,0.0000993,0.2122502,116
220825.42,1454.477477,130,115,0,0,0,0.0001195,0.2115441,115
220825.92,1470.4497,130,115,0,0,0,0.0000835,0.2108812,115
220826.42,1486.352477,130,115,0,0,0,0.0001107,0.2102681,114
220826.92,1502.116366,130,115,0,0,0,0.0000868,0.2096959,113
220827.42,1517.810811,130,115,0,0,0,0.0000772,0.2091766,113
220827.92,1533.505255,130,115,0,0,0,0.0001218,0.2087028,113
220828.42,1549.1997,130,115,0,0,0,0.0000857,0.2082683,113
220828.92,1564.894144,130,115,0,0,0,0.0001399,0.2078822,113
220829.42,1580.658033,130,115,0,0,0,0.0001172,0.2075457,114
220829.92,1596.491366,130,115,0,0,0,0.0000919,0.2072507,114
220830.42,1612.394144,130,115,0,0,0,0.0000954,0.2069999,115
220830.92,1628.366366,130,115,0,0,0,0.0000898,0.2068023,115
220831.42,1644.338588,130,115,0,0,0,0.0001238,0.2066471,115
220831.92,1660.310811,130,115,0,0,0,0.000123,0.2065471,115
220832.42,1676.283033,130,115,0,0,0,0.0000719,0.2064844,115
220832.92,1692.185811,130,115,0,0,0,0.0000887,0.2064761,114
220833.42,1708.019144,130,115,0,0,0,0.0001538,0.2065095,114
220833.92,1723.852477,130,115,0,0,0,0.0001028,0.2065909,114
220834.42,1739.685811,130,115,0,0,0,0.0000784,0.2067186,114
220834.92,1755.519144,130,115,0,0,0,0.0001252,0.2068879,114
220835.42,1771.421922,130,115,0,0,0,0.0001161,0.2071051,115
220835.92,1787.394144,130,115,0,0,0,0.0001098,0.2073613,115
220836.42,1803.435811,130,115,0,0,0,0.0001013,0.2076783,116
220836.92,1819.546922,130,115,0,0,0,0.0000812,0.2080432,116
220837.42,1835.727477,130,115,0,0,0,0.000128,0.2084449,117
220837.92,1852.046922,130,115,0,0,0,0.0000936,0.2089083,118
220838.42,1868.435811,130,115,0,0,0,0.0001098,0.2094279,118
220838.92,1884.8247,130,115,0,0,0,0.0000885,0.2099854,118
